ID,POST_ID,CREATED_TIME,LIKE_COUNT,MESSAGE
5600715159986624_5360009497450438,119630781428450_5600715159986624,2022-09-24T04:27:01+0000,1,ღმერთმა ქნას რომ მსოფლიო თასიც ჩვენ აგვეღოს მჯერა ჩვენი ბიჭების და დიდ გამარჯვებას ვუსურვებ
5600715159986624_463674835800829,119630781428450_5600715159986624,2022-09-23T18:14:14+0000,1,Tqen  exla  fexburti  itamashet   meti   roar  sheidzlebaaa
5600715159986624_2914281258879360,119630781428450_5600715159986624,2022-09-24T05:05:05+0000,0,მჯერა ისე როგორც არასდროს ❤️♥️
5600715159986624_1792618337750060,119630781428450_5600715159986624,2022-09-24T18:10:21+0000,0,"52 - ის  ვარ. ერთი  სურვილი  მაქვს , რომლის  შესრულებამდე  ცოტა  დარჩა. 
სტადიონზე  ჰიმნს  რომ  მღერის  გულშემატკივარი  და  უცებ  ფონოგრამა  რო  ირთვება  ,მაგრამ  რო  გრძელდება  გულშემატკივრის  შესრულება. ე , იქ  დამაგუგუნებია  ჩემი  ჰიმნი  გამორთულ  ფონოგრამაზე. ხო  შეიძლება , რომ  ამიხდეს  ეს  ოცნება."
5600715159986624_1017215155622197,119630781428450_5600715159986624,2022-09-24T06:12:13+0000,0,შევალთ და გავაოცებთ კიდეც.
5600715159986624_3085680575025809,119630781428450_5600715159986624,2022-09-24T04:42:13+0000,0,მჯერა 👍👍👍
5600715159986624_444555144323696,119630781428450_5600715159986624,2022-09-24T21:49:06+0000,0,Bolomde verc vuyure da nolstalgia mawveba.ufals mudam shevtxov mshvidoba qvqondes.da kvaras mudam warmatebebs vusurveb chvens siamayes.gaixare xvicha
5600715159986624_766804997953045,119630781428450_5600715159986624,2022-09-24T06:46:02+0000,0,მჯერა რომ ასრულდება ჩვენი დიდი ხნის ოცნება.🇬🇪🇬🇪🇬🇪🇬🇪❤❤❤
5600715159986624_1503773743418537,119630781428450_5600715159986624,2022-09-24T05:19:35+0000,0,"#საქართველოსბანკი, რეკმლამები გაქვთ ყოველჯერზე სასწაული, ბრავო🧡🇬🇪"
5600715159986624_506602251283918,119630781428450_5600715159986624,2022-09-24T18:31:48+0000,0,ეს ყვერაფერი დიდი მოვლენაა დიდება უფალს გულალალი საქართველოს რჩეული ადამიანები იმსხურებენ ამას ყოჩაღ ხვიჩა წარმატებები უთვალავი შენ
5600715159986624_454242349824790,119630781428450_5600715159986624,2022-09-23T20:00:42+0000,0,"ვაჰ, რა კარგია 👏💚"
5600715159986624_1524379881314031,119630781428450_5600715159986624,2022-09-24T01:11:13+0000,1,აბსოლუტურად მჯერა ამისი და დიდი დროც არ უნდა ამას
5600715159986624_624931045857645,119630781428450_5600715159986624,2022-09-23T19:58:42+0000,0,ღმერთმა გისმინოს !🇬🇪❤️👏
5600715159986624_856519918669433,119630781428450_5600715159986624,2022-09-23T16:06:35+0000,0,სად უნდა უყუროთ ხომ ვერ მეტყვით ემიგრანტებმა რო გათიშეთ 1 არხი
5600715159986624_429092789211358,119630781428450_5600715159986624,2022-09-24T04:24:14+0000,0,"მადლობა.ძალიან მესიამოვნა რასაც ვისმენდი.მეც დიდი იმედი მაქვს,რომ ფეხბურთის დიდ არენაზე გავალთ და ავისრულებთ ჩვენს ოცნებას.სულ ორი ნაბიჯი დაგვრჩა.წარმატებები ჩვენს ნაკრებს.✊❤❤🇬🇪🇬🇪🇬🇪🙏"
5600715159986624_817847629343138,119630781428450_5600715159986624,2022-09-24T15:51:18+0000,0,მჯერა!!!
5600715159986624_387874550180971,119630781428450_5600715159986624,2022-09-24T13:56:31+0000,0,ამინ ასე იქნება. 20 წლუს წინ რაულ გონსალეს ბლანკოს გამო უყურებდი და ახლა ჩვენმა ხვიჩამ დამაწყებინა ფეხბურთის ყურება. წინ გამარჯვებისკენ!!!
5600715159986624_639679050879545,119630781428450_5600715159986624,2022-09-24T13:10:56+0000,0,მჯერა!!
5600715159986624_1536205493506533,119630781428450_5600715159986624,2022-09-24T21:04:35+0000,0,მეც მჯერა!♥️
5600715159986624_499726738262472,119630781428450_5600715159986624,2022-09-23T17:09:52+0000,0,"გამარჯვება,გამარჯვება, ბიჭებო."
5600715159986624_811661293365946,119630781428450_5600715159986624,2022-09-23T16:24:02+0000,0,".მჯერა,მჯერა ,მჯერა🙏🏼🙏🏼💜💜"
5600715159986624_981582036572311,119630781428450_5600715159986624,2022-09-24T11:40:20+0000,0,ბედნიერი იყავი და წარმატებული
5600715159986624_788963522315719,119630781428450_5600715159986624,2022-09-24T14:16:07+0000,0,მე მჯერა.🇬🇪🇬🇪🇬🇪🙏
5600715159986624_1622817521448644,119630781428450_5600715159986624,2022-09-23T19:37:37+0000,0,"მეც კი დავიწყე გულშემატკივრობა, რომელსაც ბავშვობის მერე შეხებაც კი არ მქონია ფეხბურთთან. წარმატებები ჩვენს ნაკრებს"
5600715159986624_439404881506474,119630781428450_5600715159986624,2022-09-24T05:28:17+0000,0,imedi da momavlis rwmena arasodes ar unda dakargos adamianma.mjera da ocneba male agsrulebodet❤❤
5600715159986624_473847397993082,119630781428450_5600715159986624,2022-09-24T09:29:08+0000,0,Მაგარი სიტყვებია   და მე მჯერა  ჩვენი ბიჭები კი არ დარბიან  დაფრინავენ
5600715159986624_425152736193460,119630781428450_5600715159986624,2022-09-23T20:13:48+0000,0,მჯერა❤️👏
5600715159986624_629786152119147,119630781428450_5600715159986624,2022-09-24T08:01:19+0000,0,მეც მჯერა და ვიცი❤
5600715159986624_1173234663551407,119630781428450_5600715159986624,2022-09-24T08:17:38+0000,0,"სასიამოვნო მოსასმენია საამაყო მადლობა,უფალმა დაგვილოცოს ჩვენი ბიჭები და საქართველო!!!!"
5600715159986624_3052233615066511,119630781428450_5600715159986624,2022-09-24T07:04:00+0000,0,რა კარგია ❤🤍
5600715159986624_778896680049795,119630781428450_5600715159986624,2022-09-24T04:24:46+0000,0,მჯერა !!!!!!
5600715159986624_821577062351973,119630781428450_5600715159986624,2022-09-24T03:42:51+0000,0,მჯერა
5600715159986624_632129305200166,119630781428450_5600715159986624,2022-09-24T05:08:23+0000,0,"ნამდვილად მჯერა, ეს ასე იქნება!"
5600715159986624_428296402776799,119630781428450_5600715159986624,2022-09-24T09:32:28+0000,0,მჯერა ასე იქნება და უკეთესად კიდევ👌🇬🇪❤️⚽️🏃🏻🔥🐺🇬🇪❤️
5600715159986624_505146934778634,119630781428450_5600715159986624,2022-09-24T19:17:18+0000,0,უფალმა  გისმინოთ <3 <3 <3
5600715159986624_621997055980087,119630781428450_5600715159986624,2022-09-24T05:42:19+0000,0,"ძალიან კარგი და თბილი
რეკლამაა და მჯერა ,რომ
საქართველოც მალე
გაბრწყინებას და
მიაღწევს საწადელს ."
5600715159986624_783818966225009,119630781428450_5600715159986624,2022-09-24T10:50:56+0000,0,Dzalian kargi videoa xochag uamravi carmateba da gamarjveba chvens bichebs👍👍❤❤
5600715159986624_905037377157363,119630781428450_5600715159986624,2022-09-24T19:07:17+0000,0,"❤️🌸 რა კარგია 
რა ლამაზი ტექსტია ❤️🌸"
5600715159986624_637845381257920,119630781428450_5600715159986624,2022-09-24T09:23:04+0000,0,ღმერთმა გისმინოს
5600715159986624_2373993039439898,119630781428450_5600715159986624,2022-09-24T13:56:47+0000,0,ღმერთმა გისმინოს
5600715159986624_1225269751656195,119630781428450_5600715159986624,2022-09-23T21:41:21+0000,0,მეც მჯერა მათი და იმედი მაქვს გაგვაბედნიერებენ
5600715159986624_821762932188310,119630781428450_5600715159986624,2022-09-25T10:31:53+0000,0,დიდებული ვიდეოა!ტექსტი არაჩვეულებრივი!გულის სიღრმეში გაიარა!ყოჩაღ შემოქმედ გუნდს!მოდი და ნუ დაიჯერებ!მართლა გამიჩნდა იმედი!
5600715159986624_5342667799164251,119630781428450_5600715159986624,2022-09-24T15:32:00+0000,0,ღმერთმა გისმინოს.
5600715159986624_1134863973786384,119630781428450_5600715159986624,2022-09-24T07:08:20+0000,0,"კარგია❤️
მადლობა❤️"
5600715159986624_1468825096953139,119630781428450_5600715159986624,2022-09-25T05:11:07+0000,0,რა ამაღელვებელი და სულში ჩამწვდომი იყო თითოეული სიტყვა თუ კადრი👌👌ცრემლების გარეშე ძნელია ამის მოსმენა.ბრავო ამ სიტყვების ავტორს!👌👌საქართველო გაბრწყინდება💕💕 ჩვენ აუცილებლად გავიმარჯვებთ💕💕💕
